"","OTU","estimate","statistic","p.value","parameter","conf.low","conf.high","method","alternative"
"691","ASV483",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"692","ASV148",0.699063887680672,3.91052306173753,0.00124584811846003,16,0.3446914573507,0.879039932735498,"Pearson's product-moment correlation","two.sided"
"693","ASV163",0.132299194430837,0.533889760539675,0.600757398598961,16,-0.356596616496572,0.564313574158586,"Pearson's product-moment correlation","two.sided"
"694","ASV1461",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"695","ASV133",-0.115852909027467,-0.466553227825661,0.647108980136905,16,-0.552821814752936,0.371088705602287,"Pearson's product-moment correlation","two.sided"
"696","ASV813",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"697","ASV1236",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"698","ASV424",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"699","ASV118",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"700","ASV225",-0.112211942366011,-0.451700576631444,0.657547575209186,16,-0.550255036293301,0.374265290197663,"Pearson's product-moment correlation","two.sided"
"701","ASV1349",0.28892224784522,1.20717177036861,0.244910066958456,16,-0.205693670408537,0.665961359089072,"Pearson's product-moment correlation","two.sided"
"702","ASV1480",-0.22315240684777,-0.915700322842716,0.373419516356562,16,-0.624916673805738,0.272061945633462,"Pearson's product-moment correlation","two.sided"
"703","ASV1047",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"704","ASV794",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"705","ASV286",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"706","ASV346",0.158099232463389,0.640451744940037,0.530944946550893,16,-0.333378077260507,0.582010093337036,"Pearson's product-moment correlation","two.sided"
"707","ASV1443",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"708","ASV859",-0.241100258203353,-0.993715425138339,0.335153006636438,16,-0.636342079522595,0.25440643905795,"Pearson's product-moment correlation","two.sided"
"709","ASV178",-0.131113152412242,-0.529019417474268,0.604054415519756,16,-0.563490397078341,0.357649660961143,"Pearson's product-moment correlation","two.sided"
"710","ASV1630",0.28892224784522,1.20717177036861,0.244910066958456,16,-0.205693670408537,0.665961359089072,"Pearson's product-moment correlation","two.sided"
"711","ASV1680",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"712","ASV1456",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"713","ASV464",0.132299194430837,0.533889760539675,0.600757398598961,16,-0.356596616496572,0.564313574158586,"Pearson's product-moment correlation","two.sided"
"714","ASV827",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"715","ASV160",0.0900614546500614,0.361715755470687,0.722297027094561,16,-0.39334770934364,0.534459126503767,"Pearson's product-moment correlation","two.sided"
"716","ASV738",-0.27584167360552,-1.14790174037997,0.267883320914211,16,-0.657976120173389,0.219265957354442,"Pearson's product-moment correlation","two.sided"
"717","ASV1656",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"718","ASV425",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"719","ASV226",0.378364934565767,1.6350122538284,0.121564392215695,16,-0.107493587276673,0.718341879898526,"Pearson's product-moment correlation","two.sided"
"720","ASV1312",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"721","ASV1187",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"722","ASV1136",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"723","ASV478",0.174925343766519,0.710658521296889,0.487526581229048,16,-0.317907403566699,0.593338962237467,"Pearson's product-moment correlation","two.sided"
"724","ASV1256",0.28892224784522,1.20717177036861,0.244910066958456,16,-0.205693670408537,0.665961359089072,"Pearson's product-moment correlation","two.sided"
"725","ASV602",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"726","ASV247",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"727","ASV15",-0.434189707979195,-1.92797231717905,0.0717997913160636,16,-0.749191115127345,0.0409893176843377,"Pearson's product-moment correlation","two.sided"
"728","ASV986",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"729","ASV872",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"730","ASV609",-0.241100258203353,-0.993715425138339,0.335153006636438,16,-0.636342079522595,0.25440643905795,"Pearson's product-moment correlation","two.sided"
"731","ASV1143",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"732","ASV426",0.132299194430837,0.533889760539675,0.600757398598961,16,-0.356596616496572,0.564313574158586,"Pearson's product-moment correlation","two.sided"
"733","ASV1463",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"734","ASV1681",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"735","ASV770",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"736","ASV1004",0.132299194430837,0.533889760539675,0.600757398598961,16,-0.356596616496572,0.564313574158586,"Pearson's product-moment correlation","two.sided"
"737","ASV387",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"738","ASV949",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"739","ASV368",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"740","ASV269",-0.241100258203353,-0.993715425138339,0.335153006636438,16,-0.636342079522595,0.25440643905795,"Pearson's product-moment correlation","two.sided"
"741","ASV1169",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"742","ASV1563",-0.224204038804215,-0.920243507045297,0.371112528721431,16,-0.625590911709141,0.271036557819713,"Pearson's product-moment correlation","two.sided"
"743","ASV803",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"744","ASV974",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"745","ASV72",-0.447476681353407,-2.00147101921518,0.0625987830705325,16,-0.756337634418707,0.0245148812412487,"Pearson's product-moment correlation","two.sided"
"746","ASV115",0.236236064008612,0.972469325229436,0.345290498616067,16,-0.259224254067209,0.633262622372616,"Pearson's product-moment correlation","two.sided"
"747","ASV466",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"748","ASV81",0.132299194430837,0.533889760539675,0.600757398598961,16,-0.356596616496572,0.564313574158586,"Pearson's product-moment correlation","two.sided"
"749","ASV1239",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"750","ASV642",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"751","ASV1520",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"752","ASV207",-0.318608353503032,-1.34450009024728,0.197539193844573,16,-0.683768715840865,0.174169156755775,"Pearson's product-moment correlation","two.sided"
"753","ASV1138",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"754","ASV930",-0.241100258203353,-0.993715425138339,0.335153006636438,16,-0.636342079522595,0.25440643905795,"Pearson's product-moment correlation","two.sided"
"755","ASV77",-0.0888031479496069,-0.356621533568639,0.726034621394656,16,-0.533552389137644,0.39441936821573,"Pearson's product-moment correlation","two.sided"
"756","ASV1314",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"757","ASV720",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"758","ASV1596",0.2465765351001,1.01773027073666,0.323949548188722,16,-0.248952785312574,0.639794028739709,"Pearson's product-moment correlation","two.sided"
"759","ASV539",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"760","ASV1208",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"761","ASV701",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"762","ASV1726",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"763","ASV874",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"764","ASV408",-0.241100258203353,-0.993715425138339,0.335153006636438,16,-0.636342079522595,0.25440643905795,"Pearson's product-moment correlation","two.sided"
"765","ASV1484",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"766","ASV868",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"767","ASV270",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"768","ASV798",0.132299194430837,0.533889760539675,0.600757398598961,16,-0.356596616496572,0.564313574158586,"Pearson's product-moment correlation","two.sided"
"769","ASV1652",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"770","ASV1031",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"771","ASV1126",0.132299194430837,0.533889760539675,0.600757398598961,16,-0.356596616496572,0.564313574158586,"Pearson's product-moment correlation","two.sided"
"772","ASV689",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"773","ASV1246",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"774","ASV919",-0.120443017699408,-0.485304973410933,0.634038183176906,16,-0.556045938439799,0.367067729768393,"Pearson's product-moment correlation","two.sided"
"775","ASV474",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"776","ASV663",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"777","ASV527",-0.0989196176919103,-0.397628669524424,0.696158602430652,16,-0.540813512264797,0.385766142990574,"Pearson's product-moment correlation","two.sided"
"778","ASV363",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"779","ASV1108",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"780","ASV1727",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"781","ASV1783",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"782","ASV1221",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"783","ASV1746",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"784","ASV818",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"785","ASV1347",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"786","ASV932",-0.241100258203353,-0.993715425138339,0.335153006636438,16,-0.636342079522595,0.25440643905795,"Pearson's product-moment correlation","two.sided"
"787","ASV1709",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"788","ASV223",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"789","ASV741",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"790","ASV1491",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"791","ASV1007",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"792","ASV1247",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"793","ASV534",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"794","ASV1203",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"795","ASV716",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"796","ASV850",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"797","ASV760",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"798","ASV87",-0.137547451166114,-0.555469442551729,0.586257131067051,16,-0.567945865228694,0.351921917919767,"Pearson's product-moment correlation","two.sided"
"799","ASV857",-0.241100258203353,-0.993715425138339,0.335153006636438,16,-0.636342079522595,0.25440643905795,"Pearson's product-moment correlation","two.sided"
"800","ASV99",0.505900245918642,2.34595383121867,0.0321923410717016,16,0.051099299783153,0.786910238227439,"Pearson's product-moment correlation","two.sided"
"801","ASV959",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"802","ASV1020",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"803","ASV1685",0.132299194430837,0.533889760539675,0.600757398598961,16,-0.356596616496572,0.564313574158586,"Pearson's product-moment correlation","two.sided"
"804","ASV742",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"805","ASV1298",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"806","ASV1241",-0.0505445476954133,-0.202436944173303,0.842126862706451,16,-0.505486288998217,0.42638730123257,"Pearson's product-moment correlation","two.sided"
"807","ASV339",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"808","ASV153",0.132299194430837,0.533889760539675,0.600757398598961,16,-0.356596616496572,0.564313574158586,"Pearson's product-moment correlation","two.sided"
"809","ASV5",0.204055922691992,0.833766783155419,0.416686696202205,16,-0.290488272586921,0.61256810126608,"Pearson's product-moment correlation","two.sided"
"810","ASV684",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"811","ASV548",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"812","ASV128",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"813","ASV1617",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"814","ASV1449",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"815","ASV529",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"816","ASV11",-0.358138322963763,-1.53432747412127,0.144484583913469,16,-0.706824471576541,0.130562297622314,"Pearson's product-moment correlation","two.sided"
"817","ASV761",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"818","ASV36",-0.458773020357232,-2.06525784779888,0.05549352952889,16,-0.762356040539927,0.010304051166696,"Pearson's product-moment correlation","two.sided"
"819","ASV1561",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"820","ASV1468",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"821","ASV1430",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"822","ASV646",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"823","ASV333",-0.241100258203353,-0.993715425138339,0.335153006636438,16,-0.636342079522595,0.25440643905795,"Pearson's product-moment correlation","two.sided"
"824","ASV1034",0.132299194430837,0.533889760539675,0.600757398598961,16,-0.356596616496572,0.564313574158586,"Pearson's product-moment correlation","two.sided"
"825","ASV232",-0.241100258203353,-0.993715425138339,0.335153006636438,16,-0.636342079522595,0.25440643905795,"Pearson's product-moment correlation","two.sided"
"826","ASV940",0.132299194430837,0.533889760539675,0.600757398598961,16,-0.356596616496572,0.564313574158586,"Pearson's product-moment correlation","two.sided"
"827","ASV273",0.403321890012212,1.76304372151838,0.0969790059257459,16,-0.0782901307531528,0.732300558942047,"Pearson's product-moment correlation","two.sided"
"828","ASV549",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"829","ASV399",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"830","ASV353",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"831","ASV1337",0.174925343766519,0.710658521296889,0.487526581229048,16,-0.317907403566699,0.593338962237467,"Pearson's product-moment correlation","two.sided"
"832","ASV1637",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"833","ASV1674",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"834","ASV253",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"835","ASV1786",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"836","ASV731",0.30981471852958,1.30338961865822,0.210886143477273,16,-0.183613854342578,0.678538760641928,"Pearson's product-moment correlation","two.sided"
"837","ASV1168",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"838","ASV1022",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"839","ASV1581",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"840","ASV1506",0.560663945390758,2.7083793799513,0.0155035515868224,16,0.127050170964116,0.814367458979026,"Pearson's product-moment correlation","two.sided"
"841","ASV1054",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"842","ASV1774",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"843","ASV205",-0.0989196176919103,-0.397628669524424,0.696158602430652,16,-0.540813512264797,0.385766142990574,"Pearson's product-moment correlation","two.sided"
